init_date,em_d01,em_d02,em_d03,em_d04,em_d05,em_d06,em_d07,em_d08,em_d09,em_d10,em_d11,em_d12,em_d13,em_d14,em_d15,es_d01,es_d02,es_d03,es_d04,es_d05,es_d06,es_d07,es_d08,es_d09,es_d10,es_d11,es_d12,es_d13,es_d14,es_d15,hres_d01,hres_d02,hres_d03,hres_d04,hres_d05,hres_d06,hres_d07,hres_d08,hres_d09,hres_d10,hres_d11,hres_d12,hres_d13,hres_d14,hres_d15
2026-07-17,273,271,271,274,271,269,269,269,269,269,269,269,268,268,268,4,5,6,5,5,6,6,7,7,6,6,6,7,7,8,271,272,266,274,275,270,269,270,267,267,,,,,
2026-07-14,275,276,277,275,271,269,272,271,272,271,271,271,271,270,271,6,5,5,5,6,8,7,7,7,6,7,6,7,7,7,276,274,278,276,269,268,267,271,273,273,,,,,
2026-07-15,273,277,274,273,272,272,273,270,271,271,272,270,271,269,268,6,4,6,5,6,6,6,7,6,5,6,6,7,7,8,271,277,276,274,269,274,271,271,269,268,,,,,
2026-07-16,277,275,272,270,273,273,271,269,270,271,270,270,267,268,267,5,6,5,7,6,6,5,6,7,7,7,6,7,8,8,276,273,272,268,275,274,273,268,269,270,,,,,
2026-07-18,272,270,276,274,270,269,271,271,271,270,269,269,268,267,268,5,6,4,5,6,6,6,7,7,6,6,6,7,7,7,268,262,275,270,272,269,269,271,271,267,,,,,
